Gateway,Seconds,VUs,RPS,P95_ms,Req_success_rate,Total_CPU,Total_RSS_KB
grafbase,27,50,445.2376430976458,140.10138999999998,1,133.00,85924
grafbase,28,50,446.5628406112378,140.096865,1,133.00,87196
grafbase,28,50,445.54405872263294,140.08484479999998,1,133.00,86608
grafbase,28,50,446.9315618945706,140.12169664999996,1,133.00,87376
grafbase,29,50,446.0861374840759,140.13933214999997,1,133.00,87696
grafbase,29,50,446.82656631434384,140.13385789999998,1,133.00,87112
grafbase,29,50,446.3429851860468,140.13641255,1,133.00,88076
grafbase,30,50,446.66622719721386,140.06930914999998,1,133.00,88736
grafbase,30,50,447.59465729378604,140.1367775,1,133.00,87036
grafbase,30,50,447.0283092363125,140.140427,1,133.00,85360
grafbase,31,50,447.2223172800301,140.169328,1,133.00,87484
grafbase,31,50,447.3964764627375,140.14695225,1,133.00,87436
grafbase,31,50,446.5188821279893,140.16792800000002,1,133.00,86896
grafbase,32,50,447.7102371139937,140.12169664999996,1,133.00,88616
grafbase,32,50,447.51738714096194,140.06811409999995,1,133.00,86884
grafbase,32,50,447.9214727433302,140.025569,1,133.00,87904
grafbase,33,50,447.35750996608596,140.06057929999997,1,133.00,88744
grafbase,33,50,448.0097893834857,140.04507859999998,1,134.00,87176
grafbase,33,50,447.48844724230935,140.09867500000001,1,134.00,89224
grafbase,34,50,447.13447019639125,140.04108574999998,1,134.00,88876
grafbase,34,50,448.276339661936,139.9866052,1,134.00,89468
grafbase,34,50,447.6053183438195,139.98554825000002,1,134.00,87240
grafbase,35,50,448.51840751543534,139.9330386,1,134.00,88584
grafbase,35,50,448.68172803135826,139.97429245,1,134.00,89280
grafbase,35,50,448.23299808652695,139.95773999999997,1,134.00,88404
grafbase,36,50,448.1446734202777,139.9371062,1,134.00,88568
grafbase,36,50,449.1206888606736,139.9267652,1,134.00,87492
grafbase,36,50,448.48782423018827,139.87577015,1,134.00,88504
grafbase,37,50,449.35439787940874,139.82784819999998,1,134.00,89160
grafbase,37,50,448.7344533103287,139.8169666,1,134.00,86360
grafbase,37,50,448.3818601196186,139.83800579999996,1,134.00,87704
grafbase,38,50,448.98226918388343,139.9215192,1,134.00,87860
grafbase,38,50,449.34392155781353,139.9242226,1,134.00,88060
grafbase,38,50,449.65531618031747,139.9223755,1,134.00,88764
grafbase,39,50,449.08231772590125,139.9249086,1,134.00,89788
grafbase,39,50,449.4910871139608,139.9222256,1,134.00,88560
grafbase,39,50,449.78947867363576,139.9211988,1,134.00,90124
grafbase,40,50,449.9096420896361,139.87544845,1,134.00,86556
grafbase,40,50,449.43129996747774,139.8197638,1,134.00,88316
grafbase,40,50,450.0746179687017,139.81906450000002,1,134.00,88256
grafbase,41,50,449.82314558676086,139.8520202,1,135.00,87060
grafbase,41,50,449.35282626723426,139.8192976,1,135.00,85672
grafbase,41,50,449.73767974667857,139.9290057,1,135.00,86152
grafbase,42,50,449.1785525316053,139.9536435,1,135.00,87760
grafbase,42,50,450.03670057835063,139.9214124,1,135.00,88976
grafbase,42,50,449.9312377591719,139.9214124,1,135.00,89840
grafbase,43,50,449.6477499696392,139.91866485000006,1,135.00,88212
grafbase,43,50,450.1329638544712,139.8749659,1,135.00,88044
grafbase,43,50,450.5050656314502,139.83635595,1,135.00,88076
grafbase,44,50,450.1506178701978,139.78018905,1,135.00,86348
grafbase,44,50,450.24316417049994,139.794284,1,135.00,87148
grafbase,44,50,449.813600187859,139.81650040000002,1,135.00,87772
grafbase,45,50,450.46335346534136,139.797484,1,135.00,88944
grafbase,45,50,449.9084041397859,139.785324,1,135.00,89100
grafbase,45,50,449.8732611610942,139.785324,1,135.00,88880
grafbase,46,50,450.1094341156739,139.801449,1,135.00,88664
grafbase,46,50,449.88418328835195,139.7484782,1,135.00,88932
grafbase,46,50,450.7183737683965,139.7318543,1,135.00,89596
grafbase,47,50,450.22222338268523,139.73748250000003,1,135.00,88676
grafbase,47,50,450.07961540059165,139.7291573,1,135.00,88952
grafbase,48,50,450.78749507988454,139.6985264,1,135.00,88064
grafbase,48,50,450.656509914256,139.6190164,1,135.00,89620
grafbase,48,50,449.9336943219264,139.61675079999995,1,135.00,87844
grafbase,49,50,450.8002252384285,139.64605179999998,1,135.00,88108
grafbase,49,50,450.2530247826318,139.65717075,1,135.00,87464
grafbase,49,50,449.99987730913705,139.6385215,1,135.00,88644
grafbase,50,50,450.32278898124224,139.705252,1,135.00,88544
grafbase,50,50,449.9575326559481,139.7189878,1,135.00,89096
grafbase,50,50,450.1610341189443,139.75084919999998,1,135.00,89152
grafbase,51,50,450.6386058629721,139.78247125000001,1,135.00,89604
grafbase,51,50,450.6610749549782,139.7575302,1,135.00,90660
grafbase,51,50,450.4968895281919,139.75997019999997,1,135.00,90208
grafbase,52,50,450.6874807291381,139.75084919999998,1,135.00,89120
grafbase,52,50,450.74961301896946,139.7322521,1,135.00,88620
grafbase,52,50,449.888888869685,139.7487966,1,135.00,89704
grafbase,53,50,450.4615190478222,139.7291573,1,135.00,89132
grafbase,53,50,450.71870489109466,139.7132422,1,135.00,91820
grafbase,53,50,450.29116265728857,139.7018249,1,135.00,91072
grafbase,54,50,450.7454512988809,139.63601139999994,1,135.00,88720
grafbase,54,50,450.01505977958647,139.61591619999996,1,135.00,89060
grafbase,55,50,450.5589315611439,139.57009305,1,135.00,89960
grafbase,55,50,450.79258985991913,139.63475634999995,1,135.00,90284
grafbase,55,50,450.59669092393017,139.6252141,1,135.00,90584
grafbase,56,50,450.2297240493937,139.7031536,1,135.00,89924
grafbase,56,50,450.09887961871607,139.7278088,1,136.00,89624
grafbase,56,50,450.09193458575913,139.7548578,1,136.00,90096
grafbase,57,50,450.0054651186727,139.7438224,1,136.00,91080
grafbase,57,50,450.5825321208199,139.736839,1,136.00,87488
grafbase,57,50,450.3596925789064,139.71331795,1,136.00,88068
grafbase,58,50,449.98999412884615,139.70226350000002,1,136.00,90340
grafbase,58,50,450.2802149446799,139.69896649999998,1,136.00,87920
grafbase,59,50,450.68682789164455,139.6689691,1,136.00,87156
grafbase,59,50,450.30624656581284,139.74041920000002,1,136.00,89000
grafbase,59,50,450.58710255503047,139.7198018,1,136.00,85916
grafbase,60,50,450.85510880537197,139.702629,1,136.00,86252
grafbase,60,50,450.86085187972867,139.73991610000002,1,136.00,87408
grafbase,60,50,450.97299366739276,139.80344399999996,1,136.00,89540
cosmo,1,50,238.18197612099007,436.4327035999999,1,234.00,102384
cosmo,2,50,267.44382947249557,420.876163,1,234.00,97092
cosmo,2,50,319.9230737717526,375.4735346499991,1,235.00,107496
cosmo,2,50,364.1977458675806,331.22453,1,236.00,106632
cosmo,3,50,368.6315870127665,309.115888,1,236.00,106556
cosmo,3,50,402.7050233608922,252.4709770999997,1,236.00,101364
cosmo,3,50,409.85583149732827,219.26989354999975,1,237.00,103600
cosmo,3,50,431.83396538072844,179.2379841499994,1,237.00,101732
cosmo,4,50,441.29735778031113,167.0353846999999,1,238.00,101816
cosmo,4,50,458.1995987730889,155.59411899999998,1,238.00,103364
cosmo,4,50,459.18919395707627,148.91513164999992,1,239.00,103656
cosmo,4,50,467.6756073707881,145.468618,1,239.00,103728
cosmo,5,50,467.63570132310065,143.2916286,1,239.00,107856
cosmo,5,50,473.6748898532896,143.18379880000006,1,240.00,100212
cosmo,5,50,488.00520620168345,142.44902219999992,1,240.00,105452
cosmo,6,50,488.75637615955543,141.332643,1,240.00,101536
cosmo,6,50,488.6671316853622,141.72516980000006,1,241.00,101192
cosmo,6,50,490.83838177390874,140.88936545,1,241.00,106512
cosmo,6,50,498.287551645719,139.53674639999994,1,241.00,101356
cosmo,7,50,505.12565785782203,138.81933944999994,1,242.00,105080
cosmo,7,50,501.55874898220014,137.59414124999995,1,242.00,103532
cosmo,7,50,510.5371616803936,137.01006879999994,1,242.00,101040
cosmo,7,50,507.87682289230025,137.71727785,1,243.00,104768
cosmo,8,50,512.0936880685532,138.32487354999995,1,243.00,107404
cosmo,8,50,516.2155935246324,137.5482388999999,1,243.00,105068
cosmo,8,50,517.222119256386,136.47344299999995,1,244.00,109268
cosmo,8,50,522.2634823656941,136.14675,1,244.00,104852
cosmo,9,50,521.7925697323444,135.63186499999998,1,244.00,104628
cosmo,9,50,522.2635308272728,135.59832455,1,244.00,109492
cosmo,9,50,526.4756464203462,135.349157,1,245.00,103152
cosmo,10,50,522.4425291056651,135.44926205,1,245.00,104592
cosmo,10,50,525.9345262882384,135.0627188,1,245.00,105272
cosmo,10,50,529.1175751628831,134.82830299999998,1,246.00,101296
cosmo,10,50,531.9595693657682,134.60849360000006,1,246.00,100708
cosmo,11,50,528.0553503777517,134.02596819999997,1,246.00,109180
cosmo,11,50,533.8811677818298,133.32712,1,247.00,109012
cosmo,11,50,534.4725911134192,133.1846989,1,247.00,104344
cosmo,12,50,535.7860374689045,133.1462281,1,247.00,106296
cosmo,12,50,533.2518667392571,132.81335409999997,1,247.00,104152
cosmo,12,50,538.3965896973705,133.18031395,1,247.00,105528
cosmo,12,50,538.7461642226195,133.0849775499999,1,248.00,105480
cosmo,13,50,539.4893368639757,133.185019,1,248.00,105836
cosmo,13,50,537.2716955529813,133.0786175,1,248.00,103480
cosmo,13,50,539.2538284080415,133.007916,1,248.00,104852
cosmo,13,50,539.3690201801171,132.91490635,1,248.00,102884
cosmo,14,50,543.1836673824598,132.667913,1,249.00,103440
cosmo,14,50,540.2495056862792,132.65045865,1,249.00,103972
cosmo,14,50,541.6642916133951,132.72459339999995,1,249.00,105044
cosmo,15,50,543.2841662335281,132.583787,1,249.00,104580
cosmo,15,50,544.9689567646154,132.43925655,1,250.00,108232
cosmo,15,50,546.9664396707813,132.247408,1,250.00,104252
cosmo,15,50,545.0283750842724,132.1679082,1,250.00,103488
cosmo,16,50,546.6920735086418,131.87383489999996,1,250.00,105036
cosmo,16,50,548.1629763687965,131.37575939999996,1,250.00,104012
cosmo,16,50,546.8619816615608,131.136997,1,250.00,114564
cosmo,16,50,549.4571171814179,130.92799489999996,1,251.00,105452
cosmo,17,50,546.5645799825464,130.87885399999996,1,251.00,108224
cosmo,17,50,549.473220851119,130.64844214999997,1,251.00,102148
